docid,sentence1,sentence2,label,same_text
ric-46546,"Da confluência de características inatas de Antônio Houaiss com a possível participação da presença de Oiticica, aponto em primeiro lugar, como traço comum a ambos, a preocupação da sistematização dos fatos estudados. Oiticica era um sistematizador por excelência; suas análises em geral confluíam para quadros sinóticos ou esquemas. Daí é o próprio mestre do Pedro II que estabelece, neste sentido, sua relação com outro sistematizador nesses estudos de linguagem que foi [E1]Maximino Maciel[/E1], catedrático de Língua Portuguesa do Colégio Militar, autor de uma Gramática Descritiva, muito em voga no ensino entre 1887 a 1930, mais ou menos, depois caída injustamente no esquecimento e hoje objeto de teses de pós-graduação em nossas universidades, pelo que apresentava de intuições transformadas em lições da lingüística moderna. Nos prefácios e em notas de rodapé, entre outras oportunidades, José Oiticica ressalta essa contribuição de Maximino. Na última palestra de uma série proferida em São Paulo, na Rádio Cruzeiro do Sul, na década de 40, refere-se à contribuição do gramático sergipano e a importância da sistematização do desenvolvimento dos programas escolares e de sua aplicação na experiência pedagógica desenvolvida no Colégio Latino-Americano de propriedade de Oiticica, entre 1905 e 1908.","Vem-se, a pouco e pouco, compondo o quadro da história das idéias e das atividades dos lingüistas, filólogos e gramáticos brasileiros. A partir de um primeiro e fragmentário levantamento, por falta de informações, de José Leite de Vasconcelos, e do bem mais circunstanciado Breve retrospecto sobre o ensino da Língua Portuguesa | Breve retrospecto sobre o ensino da Língua Portuguesa, redigido por [E2]Maximino Maciel[/E2] em novembro de 1910 e que vem como apêndice à sua Gramática Descritiva, vem-se avolumando, em vários centros universitários brasileiros, a pesquisa de informações sobre o tema, de modo que, dentro de pouco, já se pode elaborar um manual bastante rico e informativo sobre essas idéias e atividades.",ident,False
ric-46546,"Da confluência de características inatas de Antônio Houaiss com a possível participação da presença de Oiticica, aponto em primeiro lugar, como traço comum a ambos, a preocupação da sistematização dos fatos estudados. Oiticica era um sistematizador por excelência; suas análises em geral confluíam para quadros sinóticos ou esquemas. Daí é o próprio mestre do Pedro II que estabelece, neste sentido, sua relação com outro sistematizador nesses estudos de linguagem que foi Maximino Maciel, catedrático de [E1]Língua Portuguesa[/E1] do Colégio Militar, autor de uma Gramática Descritiva, muito em voga no ensino entre 1887 a 1930, mais ou menos, depois caída injustamente no esquecimento e hoje objeto de teses de pós-graduação em nossas universidades, pelo que apresentava de intuições transformadas em lições da lingüística moderna. Nos prefácios e em notas de rodapé, entre outras oportunidades, José Oiticica ressalta essa contribuição de Maximino. Na última palestra de uma série proferida em São Paulo, na Rádio Cruzeiro do Sul, na década de 40, refere-se à contribuição do gramático sergipano e a importância da sistematização do desenvolvimento dos programas escolares e de sua aplicação na experiência pedagógica desenvolvida no Colégio Latino-Americano de propriedade de Oiticica, entre 1905 e 1908.","Vem-se, a pouco e pouco, compondo o quadro da história das idéias e das atividades dos lingüistas, filólogos e gramáticos brasileiros. A partir de um primeiro e fragmentário levantamento, por falta de informações, de José Leite de Vasconcelos, e do bem mais circunstanciado Breve retrospecto sobre o ensino da Língua Portuguesa | Breve retrospecto sobre o ensino da Língua Portuguesa, redigido por [E2]Maximino Maciel[/E2] em novembro de 1910 e que vem como apêndice à sua Gramática Descritiva, vem-se avolumando, em vários centros universitários brasileiros, a pesquisa de informações sobre o tema, de modo que, dentro de pouco, já se pode elaborar um manual bastante rico e informativo sobre essas idéias e atividades.",praticado_por,False
ric-46546,"Da confluência de características inatas de Antônio Houaiss com a possível participação da presença de Oiticica, aponto em primeiro lugar, como traço comum a ambos, a preocupação da sistematização dos fatos estudados. Oiticica era um sistematizador por excelência; suas análises em geral confluíam para quadros sinóticos ou esquemas. Daí é o próprio mestre do Pedro II que estabelece, neste sentido, sua relação com outro sistematizador nesses estudos de linguagem que foi Maximino Maciel, catedrático de Língua Portuguesa do [E1]Colégio Militar[/E1], autor de uma Gramática Descritiva, muito em voga no ensino entre 1887 a 1930, mais ou menos, depois caída injustamente no esquecimento e hoje objeto de teses de pós-graduação em nossas universidades, pelo que apresentava de intuições transformadas em lições da lingüística moderna. Nos prefácios e em notas de rodapé, entre outras oportunidades, José Oiticica ressalta essa contribuição de Maximino. Na última palestra de uma série proferida em São Paulo, na Rádio Cruzeiro do Sul, na década de 40, refere-se à contribuição do gramático sergipano e a importância da sistematização do desenvolvimento dos programas escolares e de sua aplicação na experiência pedagógica desenvolvida no Colégio Latino-Americano de propriedade de Oiticica, entre 1905 e 1908.","Vem-se, a pouco e pouco, compondo o quadro da história das idéias e das atividades dos lingüistas, filólogos e gramáticos brasileiros. A partir de um primeiro e fragmentário levantamento, por falta de informações, de José Leite de Vasconcelos, e do bem mais circunstanciado Breve retrospecto sobre o ensino da Língua Portuguesa | Breve retrospecto sobre o ensino da Língua Portuguesa, redigido por [E2]Maximino Maciel[/E2] em novembro de 1910 e que vem como apêndice à sua Gramática Descritiva, vem-se avolumando, em vários centros universitários brasileiros, a pesquisa de informações sobre o tema, de modo que, dentro de pouco, já se pode elaborar um manual bastante rico e informativo sobre essas idéias e atividades.",vinculo_inst,False
ric-46546,"Da confluência de características inatas de Antônio Houaiss com a possível participação da presença de Oiticica, aponto em primeiro lugar, como traço comum a ambos, a preocupação da sistematização dos fatos estudados. Oiticica era um sistematizador por excelência; suas análises em geral confluíam para quadros sinóticos ou esquemas. Daí é o próprio mestre do Pedro II que estabelece, neste sentido, sua relação com outro sistematizador nesses estudos de linguagem que foi Maximino Maciel, catedrático de Língua Portuguesa do Colégio Militar, autor de uma [E1]Gramática Descritiva[/E1], muito em voga no ensino entre 1887 a 1930, mais ou menos, depois caída injustamente no esquecimento e hoje objeto de teses de pós-graduação em nossas universidades, pelo que apresentava de intuições transformadas em lições da lingüística moderna. Nos prefácios e em notas de rodapé, entre outras oportunidades, José Oiticica ressalta essa contribuição de Maximino. Na última palestra de uma série proferida em São Paulo, na Rádio Cruzeiro do Sul, na década de 40, refere-se à contribuição do gramático sergipano e a importância da sistematização do desenvolvimento dos programas escolares e de sua aplicação na experiência pedagógica desenvolvida no Colégio Latino-Americano de propriedade de Oiticica, entre 1905 e 1908.","Vem-se, a pouco e pouco, compondo o quadro da história das idéias e das atividades dos lingüistas, filólogos e gramáticos brasileiros. A partir de um primeiro e fragmentário levantamento, por falta de informações, de José Leite de Vasconcelos, e do bem mais circunstanciado Breve retrospecto sobre o ensino da Língua Portuguesa | Breve retrospecto sobre o ensino da Língua Portuguesa, redigido por [E2]Maximino Maciel[/E2] em novembro de 1910 e que vem como apêndice à sua Gramática Descritiva, vem-se avolumando, em vários centros universitários brasileiros, a pesquisa de informações sobre o tema, de modo que, dentro de pouco, já se pode elaborar um manual bastante rico e informativo sobre essas idéias e atividades.",obra_de,False
ric-46546,"Da confluência de características inatas de Antônio Houaiss com a possível participação da presença de Oiticica, aponto em primeiro lugar, como traço comum a ambos, a preocupação da sistematização dos fatos estudados. Oiticica era um sistematizador por excelência; suas análises em geral confluíam para quadros sinóticos ou esquemas. Daí é o próprio mestre do Pedro II que estabelece, neste sentido, sua relação com outro sistematizador nesses estudos de linguagem que foi Maximino Maciel, catedrático de Língua Portuguesa do Colégio Militar, autor de uma Gramática Descritiva, muito em voga no ensino entre 1887 a 1930, mais ou menos, depois caída injustamente no esquecimento e hoje objeto de teses de pós-graduação em nossas universidades, pelo que apresentava de intuições transformadas em lições da lingüística moderna. Nos prefácios e em notas de rodapé, entre outras oportunidades, José Oiticica ressalta essa contribuição de [E1]Maximino[/E1]. Na última palestra de uma série proferida em São Paulo, na Rádio Cruzeiro do Sul, na década de 40, refere-se à contribuição do gramático sergipano e a importância da sistematização do desenvolvimento dos programas escolares e de sua aplicação na experiência pedagógica desenvolvida no Colégio Latino-Americano de propriedade de Oiticica, entre 1905 e 1908.","Vem-se, a pouco e pouco, compondo o quadro da história das idéias e das atividades dos lingüistas, filólogos e gramáticos brasileiros. A partir de um primeiro e fragmentário levantamento, por falta de informações, de José Leite de Vasconcelos, e do bem mais circunstanciado Breve retrospecto sobre o ensino da Língua Portuguesa | Breve retrospecto sobre o ensino da Língua Portuguesa, redigido por [E2]Maximino Maciel[/E2] em novembro de 1910 e que vem como apêndice à sua Gramática Descritiva, vem-se avolumando, em vários centros universitários brasileiros, a pesquisa de informações sobre o tema, de modo que, dentro de pouco, já se pode elaborar um manual bastante rico e informativo sobre essas idéias e atividades.",ident,False
ric-46546,"Da confluência de características inatas de Antônio Houaiss com a possível participação da presença de Oiticica, aponto em primeiro lugar, como traço comum a ambos, a preocupação da sistematização dos fatos estudados. Oiticica era um sistematizador por excelência; suas análises em geral confluíam para quadros sinóticos ou esquemas. Daí é o próprio mestre do Pedro II que estabelece, neste sentido, sua relação com outro sistematizador nesses estudos de linguagem que foi Maximino Maciel, catedrático de Língua Portuguesa do Colégio Militar, autor de uma Gramática Descritiva, muito em voga no ensino entre 1887 a 1930, mais ou menos, depois caída injustamente no esquecimento e hoje objeto de teses de pós-graduação em nossas universidades, pelo que apresentava de intuições transformadas em lições da lingüística moderna. Nos prefácios e em notas de rodapé, entre outras oportunidades, José Oiticica ressalta essa contribuição de Maximino. Na última palestra de uma série proferida em São Paulo, na Rádio Cruzeiro do Sul, na década de 40, refere-se à contribuição do gramático sergipano e a importância da sistematização do desenvolvimento dos programas escolares e de sua aplicação na experiência pedagógica desenvolvida no [E2]Colégio Latino-Americano[/E2] de propriedade de [E1]Oiticica[/E1], entre 1905 e 1908.",,proprietario_de,True
ric-46546,"Foi a característica de sistematização na vida e na obra de Antônio Houaiss que me fez considerar atrás uma síntese feliz dessa atividade o título do depoimento de [E2]Vasco Mariz[/E2]: ""[E1]Um processo administrativo-ideológico[/E1]"".",,obra_de,True
ric-46546,"Vale recordar que, na referência aos jovens professores que colaboraram na revisão do [E1]Manual de Análise[/E1], Oiticica alude a ""modificações de quadros"" e ao ""acuramento na disposição geral"", duas facetas de uma qualidade central que se chama ""sistematização"".","""Foi nessa oportunidade que três amigos seus [de Houaiss], que também haviam participado e sido aprovados no referido concurso [para preencher vagas de Professor | Professor da antiga Prefeitura do Distrito Federal | Prefeitura do Distrito Federal, em 1935], Rocha Lima, Matos Peixoto e o autor destas linhas, se reuniram para alugarem uma sala no centro da cidade, com o fito de atenderem a alunos particulares (...) Aí não só cumpríamos os nossos deveres profissionais, mas ainda nos reuníamos para trocar idéias sobre problemas do ensino, indagar das novas tendências da filosofia e da lingüística e, last but not least, perdermos em alguns dedos de amenidades e questões de momento. Foi então que se aproximou de nós um mestre que todos admirávamos e respeitávamos: José Oiticica. Veio trazer-nos a experiência do seu trabalho didático, de sua larga cultura, a vivência do seu amor ao estudo e aos estudantes. José Oiticica, numa época em que os estudos lingüísticos estavam engolfados nas águas do historicismo, volta-se, em bases mentalistas, para a investigação dos fatos da língua portuguesa, antecipando-se assim ao que viria a ser apanágio da lingüística moderna: a perspectiva sincrônica nos estudos da linguagem. Tome-se para exemplo o seu inovador [E2]Manual de Análise[/E2], infelizmente e injustamente esquecido em nossos cursos universitários.",ident,False
ric-46546,"O segundo elo entre Oiticica e Houaiss está no interesse da descrição do sistema fonético do português, especialmente do português do [E1]Brasil[/E1]. José Oiticica, depois de trabalhar para uma tese de concurso ao Colégio Pedro II acerca da língua de Camões, apresenta à Congregação, em 1916, a 1.ª série de seu Estudos de Fonologia que, incontestavelmente, abre novo caminho nesse domínio da descrição lingüística entre nós.","Em linhas gerais, depois que os estudos lingüísticos no [E2]Brasil[/E2] se puderam beneficiar da contribuição mais moderna da Europa e da América, traçam-se cinco gerações de representantes bem delineadas das quais só trataremos das três primeiras, porque na última delas se inserem a atividade e a produção de Antônio Houaiss, sobre quem queremos hoje vos falar. Na primeira, inserem-se, entre outros, M. Said Ali, João Ribeiro, Pacheco da Silva Júnior, Maximino Maciel. Uma segunda, com Mário Barreto, Sousa da Silveira, Antenor Nascentes, José Oiticica, Clóvis Monteiro; uma terceira, com J. Mattoso Câmara Jr., Serafim da Silva Neto, Sílvio Elia, Gladstone Chaves de Melo, Celso Cunha, Antônio Houaiss.",ident,False
ric-46546,"Houaiss sempre cultivou a preocupação da descrição fonética, tanto ligado ao Oiticica quanto a Nascentes - outro notável cultor dos estudos fonéticos -, e o ponto mais alto dessa atividade está consubstanciado na exaustiva elaboração da [E2]Tentativa de Descrição do Sistema Vocálico do Português Culto na Área Dita Carioca[/E2], [E1]em 1959[/E1] e das Normas da pronúncia normal do Brasil | Normas da pronúncia normal do Brasil aprovadas pelo Primeiro Congresso Brasileiro de Língua Falada no Teatro, realizado em 1956, em Salvador (Bahia).",,data_de,True
ric-46546,"Houaiss sempre cultivou a preocupação da descrição fonética, tanto ligado ao Oiticica quanto a Nascentes - outro notável cultor dos estudos fonéticos -, e o ponto mais alto dessa atividade está consubstanciado na exaustiva elaboração da Tentativa de Descrição do Sistema Vocálico do Português Culto na Área Dita Carioca, em 1959 e das Normas da pronúncia normal do Brasil | Normas da pronúncia normal do Brasil aprovadas pelo [E2]Primeiro Congresso Brasileiro de Língua Falada no Teatro[/E2], realizado [E1]em 1956[/E1], em Salvador (Bahia).",,data_de,True
ric-46546,"Houaiss sempre cultivou a preocupação da descrição fonética, tanto ligado ao Oiticica quanto a Nascentes - outro notável cultor dos estudos fonéticos -, e o ponto mais alto dessa atividade está consubstanciado na exaustiva elaboração da Tentativa de Descrição do Sistema Vocálico do Português Culto na Área Dita Carioca, em 1959 e das Normas da pronúncia normal do Brasil | Normas da pronúncia normal do Brasil aprovadas pelo [E2]Primeiro Congresso Brasileiro de Língua Falada no Teatro[/E2], realizado em 1956, em [E1]Salvador[/E1] (Bahia).",,sede_de,True
ric-46546,"Houaiss sempre cultivou a preocupação da descrição fonética, tanto ligado ao Oiticica quanto a Nascentes - outro notável cultor dos estudos fonéticos -, e o ponto mais alto dessa atividade está consubstanciado na exaustiva elaboração da Tentativa de Descrição do Sistema Vocálico do Português Culto na Área Dita Carioca, em 1959 e das Normas da pronúncia normal do Brasil | Normas da pronúncia normal do Brasil aprovadas pelo Primeiro Congresso Brasileiro de Língua Falada no Teatro, realizado em 1956, em [E2]Salvador[/E2] ([E1]Bahia[/E1]).",,inclui,True
ric-46546,"Só um sistematizador empreende, como empreendeu Houaiss, o caminho para o dicionário, para a enciclopédia, para a crítica textual. Sem alusões pejorativas, tivemos, no campo da erudição dicionarística, quatro gigantes na seara: o [E2]Padre Augusto Magne[/E2], Antenor Nascentes, Aurélio Buarque de Holanda e Antônio Houaiss. O sonhador entre eles, o [E1]Padre Magne[/E1], deixou-nos inacabados excelentes dicionários no âmbito do português e do latim; os sistematizadores, e disciplinados, os demais, chegaram com sucesso ao fim de seus projetos lexicográficos.",,ident,True
ric-46546,"Dos grandes mestres do idioma com quem Houaiss conviveu como aluno e discípulo - Oiticica, Sousa da Silveira e Antenor Nascentes - só o primeiro possuía esse desvanecimento pela riqueza vocabular, como também o praticava nos seus escritos, em prosa ou poesia. Oiticica debruçou-se nos escritores de léxico pujante, fichando seu arsenal vocabular, como, segundo suas declarações, fez de autores portugueses ([E1]Camilo[/E1] e Aquilino Ribeiro) e brasileiros (Rui, Euclides e Coelho Neto). Defende este último de maneira veemente: «Houve quem acoimasse Coelho Neto de maníaco nesse ponto, glosando-se que inventava as histórias para empregar certos vocábulos. Não me parece real a coima. O que reconheço é serem seus vocábulos empregados com perfeita precisão».5","O estudo penetrante do vocabulário nos dois sentidos apontados capacita o escritor de exprimir tudo com a máxima propriedade. Potência vocabular e riqueza de dicção constituem os dois tesouros essenciais do escritor. Foi esse o alforje de um [E2]Camilo Castelo Branco[/E2], singular milagre literário.4",ident,False
ric-46546,"Dos grandes mestres do idioma com quem Houaiss conviveu como aluno e discípulo - Oiticica, Sousa da Silveira e Antenor Nascentes - só o primeiro possuía esse desvanecimento pela riqueza vocabular, como também o praticava nos seus escritos, em prosa ou poesia. Oiticica debruçou-se nos escritores de léxico pujante, fichando seu arsenal vocabular, como, segundo suas declarações, fez de autores portugueses (Camilo e Aquilino Ribeiro) e brasileiros (Rui, Euclides e [E2]Coelho Neto[/E2]). Defende este último de maneira veemente: «Houve quem acoimasse [E1]Coelho Neto[/E1] de maníaco nesse ponto, glosando-se que inventava as histórias para empregar certos vocábulos. Não me parece real a coima. O que reconheço é serem seus vocábulos empregados com perfeita precisão».5",,ident,True
ric-46546,"Também Houaiss se aproximava das atividades de Oiticica no que toca a uma permanente e intensa atuação como crítico literário, labor que não praticavam, com regularidade, Nascentes nem [E1]Sousa da Silveira[/E1]. Curioso é que até neste domínio Houaiss se aproxima de Oiticica, pois que a crítica literária entre eles assinala o domínio de menor relevo e importância de suas atividades.","Em linhas gerais, depois que os estudos lingüísticos no Brasil se puderam beneficiar da contribuição mais moderna da Europa e da América, traçam-se cinco gerações de representantes bem delineadas das quais só trataremos das três primeiras, porque na última delas se inserem a atividade e a produção de Antônio Houaiss, sobre quem queremos hoje vos falar. Na primeira, inserem-se, entre outros, M. Said Ali, João Ribeiro, Pacheco da Silva Júnior, Maximino Maciel. Uma segunda, com Mário Barreto, [E2]Sousa da Silveira[/E2], Antenor Nascentes, José Oiticica, Clóvis Monteiro; uma terceira, com J. Mattoso Câmara Jr., Serafim da Silva Neto, Sílvio Elia, Gladstone Chaves de Melo, Celso Cunha, Antônio Houaiss.",ident,False
ric-46546,"Eis aqui uma pálida amostra do que se pode fazer de análise microscópica na obra lingüístico-filológica de Antônio Houaiss, nas suas aproximações com seus mestres e contemporâneos. A Houaiss se podem bem aplicar as palavras com que Oiticica se definia a si mesmo, no seu último livro de sonetos [E2]Fonte Perene[/E2] ([E1]1954[/E1]):",,data_de,True
dav-833351,Qual a estrutura cujo afundamento causou controvérsia na cimeira dos [E2]G7[/E2] em [E1]Halifax[/E1]?,,sede_de,True
dav-833351,Quem venceu a [E2]Volta a França[/E2] [E1]em 1988[/E1]?,,data_de,True
dav-833351,Onde se realizaram os Jogos Olímpicos de 1993 | [E2]Jogos Olímpicos[/E2] [E1]de 1993[/E1]?,,data_de,True
dav-833351,Quantos telespectadores seguiram a final do Campeonato do Mundo de Futebol de 1994 | [E2]Campeonato do Mundo de Futebol[/E2] [E1]de 1994[/E1]?,,data_de,True
dav-833351,"Quando aderirão à  [E2]União Europeia[/E2] a [E1]Áustria[/E1], a Suécia e a Finlândia?",,incluido,True
dav-833351,"Quando aderirão à  [E2]União Europeia[/E2] a Áustria, a [E1]Suécia[/E1] e a Finlândia?",,incluido,True
dav-833351,"Quando aderirão à  [E2]União Europeia[/E2] a Áustria, a Suécia e a [E1]Finlândia[/E1]?",,incluido,True
dav-833351,"Em que cidade é que [E2]Nietzsche[/E2] escreveu ""[E1]Ecce Homo[/E1]""?",,obra_de,True
dav-833351,Onde ganharam os [E2]Abba[/E2] o [E1]Festival da Eurovisão[/E1]?,,ter_participacao_de,True
dav-833351,Em que lugar ficou [E2]Paulo de Carvalho[/E2] no [E1]Festival da Eurovisão[/E1]?,,ter_participacao_de,True
dav-833351,Quem foram os adversários do [E2]Boavista[/E2] na [E1]Taça UEFA de 1994[/E1] | Taça UEFA de 1994?,,ter_participacao_de,True
dav-833351,Quem foram os adversários do [E2]Boavista[/E2] na Taça UEFA de 1994 | [E1]Taça UEFA[/E1] de 1994?,,ter_participacao_de,True
dav-833351,Quem foram os adversários do Boavista na Taça UEFA de 1994 | [E2]Taça UEFA[/E2] [E1]de 1994[/E1]?,,data_de,True
dav-833351,Qual foi o resultado do [E2]Itália-Nigéria[/E2] | Itália-Nigéria no [E1]Campeonato do Mundo de 1994[/E1] | Campeonato do Mundo de 1994?,,inclui,True
dav-833351,Qual foi o resultado do [E2]Itália-Nigéria[/E2] | Itália-Nigéria no Campeonato do Mundo de 1994 | [E1]Campeonato do Mundo[/E1] de 1994?,,inclui,True
dav-833351,Qual foi o resultado do Itália-Nigéria | Itália-Nigéria no Campeonato do Mundo de 1994 | [E2]Campeonato do Mundo[/E2] [E1]de 1994[/E1]?,,data_de,True
wpt-1005220936254463458,"A [E2]Expotec 2003[/E2], [E1]Feira de Ciências e Cultura da Escola Fortec[/E1] | Feira de Ciências e Cultura da Escola Fortec, reuniu mais de 2000 pessoas na unidade 4, em São Vicente - Feira de Ciências e Cultura da Escola Fortec.",,ident,True
wpt-1005220936254463458,"A [E2]Expotec 2003[/E2], Feira de Ciências e Cultura da Escola Fortec | [E1]Feira de Ciências e Cultura[/E1] da Escola Fortec, reuniu mais de 2000 pessoas na unidade 4, em São Vicente - Feira de Ciências e Cultura da Escola Fortec.",,ident,True
wpt-1005220936254463458,"A Expotec 2003, Feira de Ciências e Cultura da Escola Fortec | [E2]Feira de Ciências e Cultura[/E2] da [E1]Escola Fortec[/E1], reuniu mais de 2000 pessoas na unidade 4, em São Vicente - Feira de Ciências e Cultura da Escola Fortec.",,produtor_de,True
wpt-1005220936254463458,"A Expotec 2003, Feira de Ciências e Cultura da Escola Fortec | Feira de Ciências e Cultura da [E2]Escola Fortec[/E2], reuniu mais de 2000 pessoas na unidade 4, em [E1]São Vicente[/E1] - Feira de Ciências e Cultura da Escola Fortec.",,sede_de,True
wpt-1005220936254463458,A oficina foi coordenada por [E1]Fábio Tatsubô[/E1] com a monitoria de André Prata.,"Um dos destaques do evento foi a apresentação do resultado do trabalho desenvolvido em sala de aula pela oficina [E2]Noções básicas de Histórias em Quadrinhos[/E2], da Associação dos Artistas - Música e Arte.",participante_em,False
wpt-1005220936254463458,A oficina foi coordenada por Fábio Tatsubô com a monitoria de [E1]André Prata[/E1].,"Um dos destaques do evento foi a apresentação do resultado do trabalho desenvolvido em sala de aula pela oficina [E2]Noções básicas de Histórias em Quadrinhos[/E2], da Associação dos Artistas - Música e Arte.",participante_em,False
wpt-1005220936254463458,[E2]Editora Rocco[/E2] lança [E1]Mulheres Alteradas 5[/E1] (09/06/05),,produzido_por,True
wpt-1005220936254463458,[E2]HQs[/E2] de [E1]Velta[/E1] disponíveis em CD-Rom (22/03/05),,produtor_de,True
wpt-1019468604217317242,"Decreto 7/2002, de 25 de Março que aprova o [E1]Protocolo de Quioto[/E1] à Convenção Quadro das Nações Unidas sobre Alterações Climáticas",[E2]Protocolo de Quioto[/E2],ident,False
wpt-1019468604217317242,"Decreto 7/2002, de 25 de Março que aprova o Protocolo de Quioto à [E1]Convenção Quadro das Nações Unidas sobre Alterações Climáticas[/E1]",[E2]Protocolo de Quioto[/E2],inclui,False
wpt-1019468604217317242,"Directiva 2004/101/CE do Parlamento Europeu e do Conselho | Directiva 2004/101/CE do Parlamento Europeu e do Conselho, de 27 de Outubro de 2004, que altera a Directiva 2003/87/CE relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na Comunidade, no que diz respeito aos mecanismos baseados em projectos do [E1]Protocolo de Quioto[/E1]",[E2]Protocolo de Quioto[/E2],ident,False
wpt-1019468604217317242,Decisão da Comissão Europeia sobre o [E1]PNALE[/E1] português,Documentos relacionados com o [E2]PNALE[/E2],ident,False
wpt-1019468604217317242,[E1]Plano Nacional de Atribuição de Licenças de Emissão[/E1] - PNALE 2005-2007 (versão notificada à Comissão Europeia),Documentos relacionados com o [E2]PNALE[/E2],ident,False
wpt-1019468604217317242,Plano Nacional de Atribuição de Licenças de Emissão - [E1]PNALE 2005-2007[/E1] (versão notificada à Comissão Europeia),Documentos relacionados com o [E2]PNALE[/E2],ident,False
wpt-1019468604217317242,[E1]PNALE 2005-2007 - Relatório da Consulta Pública [/E1]| PNALE 2005-2007 - Relatório da Consulta Pública,Documentos relacionados com o [E2]PNALE[/E2],ident,False
wpt-1019468604217317242,"Comunicado de imprensa da [E1]COMISSÃO[/E1] - ""Comércio de Emissões: a Comissão deu o seu aval a mais oito planos, abrindo caminho para o início do Comércio de Emissões na data prevista"" (IP/04/1250)",Decisão da [E2]Comissão Europeia[/E2] sobre o PNALE português,ident,False
wpt-1019468604217317242,"Comunicado de imprensa da COMISSÃO - ""Comércio de Emissões: a [E1]Comissão[/E1] deu o seu aval a mais oito planos, abrindo caminho para o início do Comércio de Emissões na data prevista"" (IP/04/1250)",Decisão da [E2]Comissão Europeia[/E2] sobre o PNALE português,ident,False
wpt-1019468604217317242,"Comunicado de imprensa da COMISSÃO - ""Comércio de Emissões: a Comissão deu o seu aval a mais oito planos, abrindo caminho para o início do [E1]Comércio de Emissões[/E1] na data prevista"" (IP/04/1250)",Decisão da [E2]Comissão Europeia[/E2] sobre o PNALE português,ident,False
wpt-1019468604217317242,Plano Nacional de Atribuição de Licenças de Emissão - PNALE 2005-2007 (versão notificada à [E1]Comissão Europeia[/E1]),Decisão da [E2]Comissão Europeia[/E2] sobre o PNALE português,ident,False
wpt-1019468604217317242,"[E2]Directiva 2003/87/CE do Parlamento Europeu e do Concelho[/E2] | Directiva 2003/87/CE do Parlamento Europeu e do Concelho, [E1]de 13 de Outubro de 2003[/E1], relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na Comunidade e que altera a Directiva 96/61/CE do Conselho | Directiva 96/61/CE do Conselho",,data_de,True
wpt-1019468604217317242,"[E2]Decreto-Lei n.º 233/2004[/E2], [E1]de 14 de Dezembro[/E1], alterado pelo Decreto-Lei n.º 243-A/2004, de 31 de Dezembro, que estabelece o regime de comércio de licenças de gases com efeito de estufa na União Europeia",,data_de,True
wpt-1019468604217317242,"Decreto-Lei n.º 233/2004, de 14 de Dezembro, alterado pelo [E2]Decreto-Lei n.º 243-A/2004[/E2], [E1]de 31 de Dezembro[/E1], que estabelece o regime de comércio de licenças de gases com efeito de estufa na União Europeia",,data_de,True
wpt-1019468604217317242,"Decreto-Lei n.º 233/2004, de 14 de Dezembro, alterado pelo Decreto-Lei n.º 243-A/2004, de 31 de Dezembro, que estabelece o regime de comércio de licenças de gases com efeito de estufa na [E1]União Europeia[/E1]","Directiva 2003/87/CE do Parlamento Europeu e do Concelho | Directiva 2003/87/CE do Parlamento Europeu e do Concelho, de 13 de Outubro de 2003, relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na [E2]Comunidade[/E2] e que altera a Directiva 96/61/CE do Conselho | Directiva 96/61/CE do Conselho",ident,False
wpt-1019468604217317242,"Directiva 2004/101/CE do Parlamento Europeu e do Conselho | Directiva 2004/101/CE do Parlamento Europeu e do Conselho, de 27 de Outubro de 2004, que altera a Directiva 2003/87/CE relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na [E1]Comunidade[/E1], no que diz respeito aos mecanismos baseados em projectos do Protocolo de Quioto","Directiva 2003/87/CE do Parlamento Europeu e do Concelho | Directiva 2003/87/CE do Parlamento Europeu e do Concelho, de 13 de Outubro de 2003, relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na [E2]Comunidade[/E2] e que altera a Directiva 96/61/CE do Conselho | Directiva 96/61/CE do Conselho",ident,False
wpt-1019468604217317242,"[E2]Decisão da Comissão n.º 156/2004[/E2], [E1]de 29 de Janeiro de 2004[/E1], que estabelece orientações para a monitorização e comunicação de informações relativas às emissões de gases com efeito de estufa",,data_de,True
wpt-1019468604217317242,"Regulamento (CE) n.º 2216/2004 da [E1]Comissão[/E1] de 21 de Dezembro de 2004, relativo a um sistema de registos normalizado e protegido em conformidade com a Directiva 2003/87/CE do Parlamento Europeu e do Conselho e a Decisão n.º 280/2004/CE do Parlamento Europeu e do Conselho",Plano Nacional de Atribuição de Licenças de Emissão - PNALE 2005-2007 (versão notificada à [E2]Comissão Europeia[/E2]),ident,False
wpt-1019468604217317242,"Regulamento (CE) n.º 2216/2004 da Comissão de 21 de Dezembro de 2004, relativo a um sistema de registos normalizado e protegido em conformidade com a [E2]Directiva 2003/87/CE[/E2] do [E1]Parlamento Europeu[/E1] e do Conselho e a Decisão n.º 280/2004/CE do Parlamento Europeu e do Conselho",,autor_de,True
